id,name,table_bookings,online_ordering,location,rating,votes,phone,restaurant_type,restaurant_operation,popular_dishes,cuisines_offered,primary_cuisine,
23146,Hakuna Matata,No,No,Midtown,4.5/5,2800," 9741133866,  9880548165",Casual Dining,Dine-out,7,4,American,1
50413,The Big Spoon,Yes,No,Chinatown,3.8 /5,45," 6360116461
 9819246944",Casual Dining,Delivery,1,2,American,1
33630,Eat Sleep Eat Repeat,Yes,No,Tribeca,3.5 /5,16,7022358500,Quick Bites,Delivery,1,3,Chinese,0
18750,Imperial Restaurant,Yes,No,Greenwich,3.9/5,238,"080 69994888, 080 25254888",Casual Dining,Dine-out,7,5,American,1
51531,PMR Restaurant,No,No,Chinatown,3.3 /5,4,9341807070,Quick Bites,Dine-out,1,1,American,0
27654,Cafe Fattoush,Yes,No,Lower Manhattan,3.8/5,24,8880786996,Cafe,Delivery,1,2,Snacks,1
20162,Chaitanya Cafe,Yes,No,Midtown,3.9/5,92,9902125334,Quick Bites,Delivery,4,3,Mexican,0
21287,24th Main,No,Yes,Midtown,,1240," 9900092563,  8722148555",Casual Dining,Dine-out,7,3,American,1
41212,Jiyan Swadista,Yes,No,Staten and Ellis Islands,3.4 /5,10," 9880936279
 9620250050",Quick Bites,Delivery,1,3,Chinese,0
3047,Eshanya,Yes,Yes,Chelsea,4.1/5,1077,"080 26531155,  8884420925",Casual Dining,Delivery,7,2,,1
10644,Ammus Hot N Cool,Yes,No,Lower Manhattan,3.4/5,84,7829389148,Quick Bites,Dine-out,1,2,American,0
22192,Wangs Kitchen,Yes,No,Midtown,2.8/5,39,080 39253925,Casual Dining,Delivery,,1,Chinese,1
51082,Beijing Bites,Yes,No,Chinatown,3.9 /5,514,"080 28029788
080 28029799",Casual Dining,Dine-out,7,2,Chinese,1
23200,Shanghai Court,Yes,No,Midtown,4.1/5,181," 9980137409,  9980497409",Casual Dining,Dine-out,5,2,Chinese,1
34123,North American And Bengali Mess,No,No,Tribeca,3.7 /5,34,8971812966,,Dine-out,1,2,American,0
32173,Market Table,No,Yes,Tribeca,4.5 /5,550,080 49652848,Cafe,Cafes,7,4,Snacks,1
34102,Cafemoto,Yes,No,Tribeca,4.0 /5,201," 6360827051
 8129229603",Cafe,Dine-out,7,4,Snacks,1
2248,24th Main,No,Yes,Midtown,4.1/5,1235," 9900092563,  8722148555",Casual Dining,Dine-out,7,3,American,1
16214,Nandhanam Restaurant,Yes,No,East Village,3.7/5,7,8310884153,Quick Bites,Delivery,1,2,Mexican,0
30341,The Rice Company,No,No,East Village,,0,8340766542,Delivery,Delivery,1,1,American,0
21252,Bengaluru Foodies,No,No,Chelsea,,0,9739840548,Quick Bites,Dine-out,,2,American,0
33991,Nuts Over Salads Cafe,Yes,Yes,Tribeca,4.4 /5,211,"080 25533344
 7019629831",Cafe,Dine-out,7,2,Snacks,1
51478,Shreyas Veg,No,No,Chinatown,,0," 8453009473
 9741000378",Quick Bites,Dine-out,1,1,Mexican,0
41356,Maashpacheez,Yes,No,Staten and Ellis Islands,3.5 /5,17,7624836700,Quick Bites,Delivery,1,3,American,0
3005,The Royal Corner - Pai Viceroy,Yes,Yes,Chelsea,4.2/5,815," 9980909054,  9845184810",Casual Dining,Delivery,7,2,American,1
16732,Dilli6 Paratha,Yes,No,East Village,3.0/5,4,9871289772,Takeaway,Delivery,1,2,American,0
17851,Srinathji's,Yes,Yes,Greenwich,3.6/5,592," 8105886845,  9110651171",Casual Dining,Delivery,7,5,Italian,1
46078,Jimi's Beer Cafe,No,Yes,Greenwich,3.9 /5,822," 8892607344
080 25203879",Bar,Drinks & nightlife,7,3,American,1
40876,Vishwaas Take Away,No,No,Staten and Ellis Islands,3.2 /5,7," 9740956336
 7760615222",Quick Bites,Delivery,1,2,American,0
20379,Appana Restaurant,Yes,No,Lower Manhattan,3.5/5,11,9591264628,Quick Bites,Delivery,1,1,American,0
32645,Azimmo Treat,Yes,No,East Village,3.8 /5,43,8861752567,Casual Dining,Delivery,1,2,American,1
22647,Express Food Point,No,No,Midtown,,," 9148999507,  9886141036",Quick Bites,Delivery,1,2,Mexican,0
21751,Turquoise,No,No,Midtown,2.8/5,56,080 42456060,Lounge,Drinks & nightlife,1,1,American,1
34507,Swaadam Veg,Yes,No,Lower Manhattan,3.6 /5,34,8049994999,Casual Dining,Dine-out,1,2,Mexican,0
31885,Indori Chatorey,Yes,No,Lower Manhattan,2.8 /5,137,8050765508,Quick Bites,Dine-out,6,2,American,0
37185,New Limra Hotel,No,No,Lower Manhattan,3.3 /5,5,9900597569,Quick Bites,Dine-out,1,3,Mexican,0
10884,Chianti,No,Yes,Tribeca,4.7/5,4845,"080 41132021, 080 41132024",Casual Dining,Dine-out,7,1,Italian,1
9164,Willys Top Cafe,Yes,No,Chelsea,4.0/5,310," 7795808555, 00 09176703991",Cafe,Delivery,7,3,Snacks,1
29150,Hyderabadi Burger House,No,No,Lower Manhattan,NEW,0,"00 08041160999,  9343377779",Quick Bites,Dine-out,1,1,Italian,0
2909,Rajdhani Thali Restaurant,Yes,Yes,Midtown,3.9/5,886," 9886022552, 080 41126111",Casual Dining,Delivery,7,1,American,1
10542,Grillopia,Yes,No,Lower Manhattan,3.9/5,88," 7042445999,  7042067999",Quick Bites,Dine-out,4,6,Italian,1
6761,Zodiac,No,No,Chinatown,3.6/5,62," 9731207900,  8040200200",Casual Dining,Buffet,2,5,Italian,1
10691,Nanu's Shawarma,No,No,Lower Manhattan,,0,9900900292,Quick Bites,Dine-out,,3,Chinese,0
30294,Ande Ka Funda,No,No,Tribeca,3.2 /5,9,8147883925,Quick Bites,Delivery,1,3,American,0
35190,The Paramount Hotel,Yes,No,Tribeca,,243," 9743540000
 9743570000",,Delivery,3,4,American,1
17723,Shalimar,Yes,No,Greenwich,4.0/5,153,080 49652615,Casual Dining,Delivery,5,3,American,1
17609,Chai Cafe,No,No,Greenwich,3.9/5,49,9620644111,Cafe,Cafes,5,1,Snacks,0
966,Chicken Magic,Yes,No,Lower Manhattan,3.7/5,207,8095577245,Quick Bites,Delivery,1,2,Chinese,0
1794,Spicy World,Yes,No,Midtown,3.4/5,7,9008485177,Takeaway,Delivery,1,1,American,0
6941,HOMMS,Yes,No,Staten and Ellis Islands,4.5/5,224,080 49652648,Quick Bites,Delivery,5,4,Chinese,0
10894,Om Made Cafe,No,No,Tribeca,4.0/5,2729,"080 43024010, 080 25533369",Cafe,Dine-out,7,4,Snacks,1
22454,D View Cafe,Yes,No,Midtown,4.0 /5,516,9538943596,Cafe,Delivery,7,4,Snacks,1
36710,Big Wong XL,No,Yes,Tribeca,4.5 /5,697,9902667866,Casual Dining,Dine-out,7,4,Chinese,1
36727,Hungry Hippie,No,Yes,Tribeca,4.3 /5,1475,080 49653231,Cafe,Dine-out,7,4,Snacks,1
32269,Swadista Aahar,Yes,No,Lower Manhattan,4.1 /5,789," 9844006825,  9844615361",Quick Bites,Delivery,7,4,Mexican,0
10932,Nuts Over Salads Cafe,Yes,Yes,Tribeca,4.4/5,197,"080 25533344,  7019629831",Cafe,Dine-out,7,,Snacks,1
20460,Jalpaan,Yes,Yes,Chelsea,4.0/5,870,"080 26761992,  9591996826",Casual Dining,Delivery,7,2,American,1
45824,Pasta Street,Yes,Yes,Greenwich,4.5 /5,1673,"080 48504242
080 48501500",Casual Dining,Dine-out,7,3,Italian,1
41139,Chullah Bhatti,Yes,Yes,Staten and Ellis Islands,4.0 /5,561,"080 42097844
 7406790215",Casual Dining,Delivery,7,2,American,1
8546, 99 Variety Nachos,Yes,No,Chelsea,3.6/5,37,7899689049,Quick Bites,Delivery,1,1,Mexican,0
3454,Kapoor's Cafe,Yes,No,Chelsea,4.0 /5,201,9886752502,Casual Dining,Dine-out,7,1,American,1
33452,Star Bowl,Yes,No,East Village,3.7 /5,27,8042070493,Delivery,Delivery,1,3,American,1
20514,DeliBox.in,Yes,No,Lower Manhattan,3.7/5,67,7337889660,Delivery,Delivery,1,1,Mexican,0
36974,Ganesh Restaurant,Yes,No,Tribeca,3.7 /5,51," 9845177981
 8971812966",Quick Bites,Dine-out,,2,Chinese,0
33304,Akshaya Grand,Yes,No,Lower Manhattan,3.4 /5,29," 9844508520, 080 26682939",Casual Dining,Delivery,1,1,American,1
4807,Float,Yes,Yes,Staten and Ellis Islands,4.4/5,3061," 9066887042,  9066887086",Casual Dining,Dine-out,7,2,American,1
17964,Sri Srinivas Park Hotel,Yes,No,Lower Manhattan,NEW,0,8095956143,Quick Bites,Delivery,1,2,American,0
17198,Hotel Tanish,Yes,No,East Village,3.7/5,15,8861437462,Quick Bites,Dine-out,1,1,Mexican,0
30514,Samosa Singh,Yes,No,East Village,,0,080 43334333,Quick Bites,Delivery,1,2,American,0
9391,Ambur Dum Burger,No,No,Lower Manhattan,,0," 8970895965,  8553422626",Quick Bites,Delivery,1,1,Italian,0
1376,Kababish Restaurant,Yes,No,Lower Manhattan,3.6/5,15," 8050732123, 00 805074123",,Delivery,1,3,American,1
21752,Sea Lions BBQ & Grills,No,Yes,Chelsea,4.6/5,538,080 45128689,,Buffet,7,5,American,1
35134,Chung Wah,Yes,No,Tribeca,4.0 /5,314,"080 41607888
080 41607999",Casual Dining,Delivery,7,4,Chinese,1
17678,Rajdhani Thali Restaurant,Yes,Yes,Greenwich,4.0/5,1129,"080 25212517, 080 25212518",Casual Dining,Delivery,7,1,American,1
17071,Aaranya Restaurant,Yes,No,East Village,3.4/5,212," 9845475786,  9900088992",,Dine-out,5,3,American,1
40714,Palos,Yes,No,Staten and Ellis Islands,3.3 /5,49,7996851344,Quick Bites,Delivery,1,2,Chinese,0
51411,Udupi Cafe,Yes,No,Chinatown,3.6 /5,12,080 49652132,Quick Bites,Dine-out,1,4,Mexican,0
7412,Nandi Mess - Feel Like Mom's,Yes,No,Chinatown,3.6/5,," 8668176616,  9590093434",Quick Bites,Delivery,1,1,Mexican,0
50828,The South,No,No,Chinatown,3.7 /5,21,7619223332,Quick Bites,Delivery,1,1,Mexican,0
31957,FoodNite,Yes,No,Lower Manhattan,,0,9597450021,Quick Bites,Dine-out,1,3,American,0
16537,Aroma Fine Dine,Yes,Yes,East Village,4.0/5,127," 9513888632,  9945845334",Casual Dining,Delivery,4,4,American,1
28779,Village Donne Burger,Yes,No,Tribeca,3.3 /5,49,9880187342,Quick Bites,Dine-out,1,1,Italian,0
8299,Mudpipe Cafe,Yes,Yes,Lower Manhattan,4.5/5,1874,9631220007,Cafe,Cafes,7,3,Snacks,1
8939,Brew Meister,Yes,Yes,Chelsea,4.1/5,971,080 49652498,Microbrewery,Delivery,,5,American,1
19352,Viceroy's Sarathi,Yes,No,Greenwich,3.8/5,,"080 25256162,  9449890148",Casual Dining,Pubs and bars,7,2,American,1
41588,Chullah Bhatti,Yes,Yes,Staten and Ellis Islands,4.0 /5,561,"080 42097844
 7406790215",Casual Dining,Dine-out,7,2,American,1
50550,Hyderabad Burger,Yes,No,Chinatown,3.2 /5,4,9786055096,Quick Bites,Delivery,1,1,Italian,0
20198,Churchill's,Yes,Yes,Midtown,4.1/5,1406," 9035475040,  9845033470",Casual Dining,Delivery,7,2,American,1
29884,Perk Bytes,Yes,No,East Village,4.1 /5,134,"080 42023320,  9902913320",Casual Dining,Delivery,4,1,American,1
32835,Royal Paris,Yes,No,Lower Manhattan,3.8 /5,71,"080 26845444, 080 26846444",Casual Dining,Delivery,2,3,American,1
45889,Singh Saab,Yes,No,Greenwich,3.7 /5,244," 9686193958
 9686193957",Casual Dining,Dine-out,7,3,American,1
10830,New Shetty Lunch Bhavan,No,No,Lower Manhattan,NEW,0,9164526587,Quick Bites,Dine-out,1,,Mexican,0
45569,Grubhouse,Yes,No,Greenwich,4.1 /5,338,080 40999721,Casual Dining,Desserts,7,2,Snacks,1
21474,Nammura Upahara,No,No,Midtown,3.8 /5,40,,Quick Bites,Dine-out,5,1,Mexican,0
10699,Borah's Kitchen,Yes,No,Lower Manhattan,3.3/5,12,9844900364,Quick Bites,Dine-out,1,2,American,0
11174,New Udupi Grand,Yes,No,East Village,3.6/5,36," 9591149245,  8452928697",Quick Bites,Dine-out,1,4,Mexican,0
20569,Uttara Karanataka Mess,No,No,Midtown,3.3/5,5,8746939143,Mess,Delivery,1,1,Mexican,0
51361,Vegtaurant,Yes,No,Chinatown,3.7 /5,88,8904482282,Quick Bites,Dine-out,1,2,American,0
9284,Appana Restaurant,Yes,No,Lower Manhattan,3.5/5,11,9591264628,Quick Bites,Delivery,1,1,American,0
7492,Bageecha,Yes,No,Staten and Ellis Islands,2.2/5,479,"080 28525123, 080 28525124",Casual Dining,Delivery,7,2,American,1
9910,Hungry Stone,Yes,No,Tribeca,,,9886014624,Takeaway,Delivery,1,4,American,0
41590,Earthen Bowl,No,No,Staten and Ellis Islands,3.9 /5,90," 7760944477
 9663313993",Cafe,Dine-out,2,2,Snacks,1
27496,Grills And Tandoor,Yes,Yes,Tribeca,3.7/5,109," 8910378576, 080 43761888",Casual Dining,Delivery,7,,American,1
7122,The Farm House Bar n Grill,No,No,Chinatown,3.7/5,34," 9980121279,  9900240646",Casual Dining,Delivery,1,2,American,1
8250,HQ,No,Yes,Chinatown,4.1/5,466,080 49653010,Casual Dining,Drinks & nightlife,7,4,American,1
33057,Sector 7 CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,Yes,No,East Village,4.3 /5,1105,8041697171,Cafe,Delivery,7,4,Snacks,1
33446,Chai Makhan,No,No,Lower Manhattan,-,0,7022287907,Quick Bites,Delivery,1,3,American,0
2429,RSS Donne Burger,Yes,No,Lower Manhattan,3.3/5,58,9632533577,Quick Bites,Dine-out,1,1,Italian,0
42609,Cafe Braqa,Yes,Yes,Greenwich,4.1 /5,147,7204874361,Cafe,Delivery,7,4,Snacks,1
21233,Nandhanus Rasoi,Yes,No,Chelsea,3.4 /5,,9632490428,Quick Bites,Dine-out,1,3,Chinese,0
26768,Sri Udupi Park,Yes,No,East Village,4.0/5,65,9632765444,Casual Dining,Delivery,1,4,Mexican,0
22740,Mango Tree- The Beer Garden,Yes,Yes,Midtown,4.1/5,1322," 9880863789, 080 26851030",Casual Dining,Delivery,7,,American,1
9195,The Rasoiya Street,Yes,Yes,East Village,4.1/5,1318," 9663030533,  8078632775",Casual Dining,Delivery,7,4,American,1
41653,The Iris Kafe,No,No,Staten and Ellis Islands,,0," 9035016956
 9035016952",Cafe,Dine-out,1,4,Snacks,0
41568,Shanmukha,Yes,No,Staten and Ellis Islands,3.9 /5,1994," 8050538888
 9036209015",Casual Dining,Dine-out,7,4,Italian,1
50591,Beyond Elements,Yes,Yes,Chinatown,4.1 /5,869,080 48500777,Casual Dining,Delivery,7,4,Snacks,1
23304,Amritsari Kulcha Land,Yes,No,Midtown,4.0/5,260," 8884449474,  7986965273",Quick Bites,Dine-out,7,1,American,0
2406,Appana Restaurant,Yes,No,Lower Manhattan,NEW,0,9591264628,Quick Bites,Dine-out,1,1,American,0
9820,Nuty,Yes,No,East Village,,0,080 49652820,Quick Bites,Delivery,1,2,American,0
34437,Dadi's Dum Burger,Yes,Yes,Lower Manhattan,4.1 /5,2727," 7090999991
 7090599999",Casual Dining,Dine-out,7,3,Italian,1
34813,Bistro Oui,Yes,Yes,Tribeca,4.1 /5,402," 9535007412
 9972815434",,Cafes,7,4,Snacks,1
41631,Five Spice Dining,Yes,No,Staten and Ellis Islands,3.6 /5,56,"080 22545100
080 22545120",Casual Dining,Dine-out,2,3,Chinese,1
8549,Howlin Wolf,Yes,No,East Village,4.1/5,93,7795839478,Casual Dining,Delivery,7,4,Italian,1
23452,Fujian Express,Yes,No,Midtown,3.4/5,35,080 43334321,Quick Bites,Dine-out,1,2,Chinese,0
33105,New Prashanth Hotel,Yes,No,East Village,3.1 /5,53,9916511155,Casual Dining,Delivery,1,4,Mexican,1
17561,Lazy Suzy,Yes,Yes,Greenwich,4.3/5,1235,080 49652565,Cafe,Cafes,7,8,Snacks,1
29927,Noon's,Yes,No,East Village,4.2 /5,166," 9243405888,  8050160888",Quick Bites,Delivery,3,1,Italian,0
20191,The Grillo,Yes,Yes,Chelsea,2.8/5,80,8043940555,Casual Dining,Delivery,1,5,American,1
45879,Cafe Braqa,Yes,Yes,Greenwich,,147,7204874361,Cafe,Dine-out,7,4,Snacks,1
29392,Swad Punjab Da,Yes,No,Lower Manhattan,4.1 /5,133,8360151853,Quick Bites,Delivery,5,1,American,0
29498,Vijayalakshmi Veg,Yes,No,Chelsea,3.9 /5,100,080 49653105,Quick Bites,Delivery,4,1,Mexican,0
11089, 99 Variety Nachos,Yes,No,Chelsea,3.6/5,37,7899689049,Quick Bites,Dine-out,1,1,Mexican,0
17033,Petoo,Yes,No,East Village,3.8/5,115,9845008658,Casual Dining,Dine-out,4,3,American,1
36241,Two States,No,No,Lower Manhattan,3.4 /5,5,8618040055,Quick Bites,Delivery,1,4,American,0
9181,Punjabi by Nature 2.0,Yes,Yes,Lower Manhattan,4.2/5,3230," 9980638800,  8050509111",Casual Dining,Delivery,7,1,American,1
51223,The Farm House Bar n Grill,No,No,Chinatown,3.7 /5,34," 9980121279
 9900240646",Casual Dining,Dine-out,1,2,American,1
37071,Jayanthi Johnson,No,No,Tribeca,3.1 /5,21,,Quick Bites,Dine-out,1,3,Mexican,0
51521,New Udupi Upahar,No,No,Chinatown,3.6 /5,18,9741677541,Quick Bites,Dine-out,1,2,Mexican,0
19565,Swad Punjab Da,Yes,No,Lower Manhattan,4.0/5,130,8360151853,,Delivery,5,1,American,0
30000,Anika's America Kitchen,Yes,No,East Village,3.3 /5,5,9538270610,Delivery,Delivery,1,2,Italian,0
9118,Daniyal's,Yes,No,Lower Manhattan,3.1/5,42,8197567419,Quick Bites,Delivery,1,4,American,1
19283,Swing,No,Yes,Greenwich,3.8/5,201,080 49653450,Casual Dining,Drinks & nightlife,3,3,American,1
27219,Cafe Medley,Yes,No,Tribeca,4.2/5,1063," 8041160865,  9845141475",Cafe,Delivery,7,3,Snacks,1
9655,Foodies Club,Yes,No,Lower Manhattan,3.4/5,5,9035720056,Quick Bites,Delivery,1,5,Mexican,0
50242,Mani's Dum Burger,Yes,No,Chinatown,4.0 /5,438,"080 43006111
 9606441696",Casual Dining,Delivery,7,2,Italian,1
30681,Kombo King,No,No,Lower Manhattan,,0," 9916533331,  9916533332",Delivery,Delivery,1,2,American,0
19424,Starbucks,No,No,Chelsea,4.1/5,108,,Cafe,Cafes,1,2,Snacks,1
50553,Nisarga Restaurant,Yes,No,Chinatown,3.4 /5,6,9620726727,Quick Bites,Delivery,1,2,American,0
33328,Royal's Burger,Yes,No,Lower Manhattan,,0,9980871513,Quick Bites,Delivery,1,1,Italian,0
35762,Kallummakkaya,Yes,No,Lower Manhattan,,0,9605141138,Quick Bites,Delivery,1,2,Mexican,0
23248,Beach Hut,No,No,Midtown,3.5/5,134," 9740002754,  9739145695",Casual Dining,Dine-out,7,2,American,1
21870,Pizza Central,Yes,No,Lower Manhattan,4.0/5,199,9731100002,,Delivery,5,1,American,0
21935,Paradise,Yes,No,Midtown,4.0/5,1986," 9513477574,  9901842605",Casual Dining,Delivery,7,3,Italian,1
7934,Flavours Radha Hometel,No,Yes,Chinatown,3.5/5,185," 9980121279,  9900240645",Casual Dining,Dine-out,7,4,American,1
17812,Pasta Street,Yes,Yes,Greenwich,4.5/5,1619,"080 48504242, 080 48501500",Casual Dining,Delivery,7,3,Italian,1
17844,Cafe Coffee Day,Yes,No,Greenwich,3.7/5,72,9071381494,Cafe,Delivery,2,2,Snacks,1
2412,Totus,Yes,No,Lower Manhattan,NEW,0,7337830757,Quick Bites,Dine-out,1,1,Chinese,0
30218,North American And Bengali Mess,No,No,Tribeca,3.7 /5,34,8971812966,Mess,Delivery,1,2,American,0
37461,Sri Sharana Basaveshwara Khanavali,No,No,Lower Manhattan,,0,9743806316,Quick Bites,Dine-out,1,1,Mexican,0
4968,Float,Yes,Yes,Staten and Ellis Islands,4.4/5,3061," 9066887042,  9066887086",Casual Dining,Pubs and bars,7,2,American,1
35535,Anika's America Kitchen,Yes,No,East Village,3.3 /5,6,9538270610,Delivery,Delivery,1,2,Italian,0
22636,Padosi Apke Apne,No,No,Midtown,NEW,0," 8277759447,  8041204747",Quick Bites,Delivery,1,3,Mexican,0
9733,Cafemoto,Yes,No,Tribeca,4.0/5,201," 6360827051,  8129229603",Cafe,Delivery,7,4,Snacks,1
9799,Bottle Breacher,No,Yes,Midtown,4.2/5,1192,9482512009,Casual Dining,Delivery,7,2,Italian,1
23259,Eat Repeat Express,Yes,No,Midtown,,20," 9538155111, 080 41325511",Casual Dining,Dine-out,1,5,American,1
50849,Oregano Pasta & Pizza,Yes,No,Chinatown,,0,9535783578,Quick Bites,Delivery,1,1,Italian,0
17228,HSR SLV Fast Food,Yes,No,East Village,3.7/5,34," 9900928489,  9731594432",Quick Bites,Dine-out,1,2,Mexican,0
29067,Kairali,Yes,No,Lower Manhattan,3.9 /5,172,9844034033,Quick Bites,Dine-out,7,3,Mexican,0
11342,Food Magic,No,No,East Village,,0,7795403785,Quick Bites,Dine-out,,2,American,0
9638,Bisimillah Biriyani's & Kebab's,No,No,Lower Manhattan,3.3/5,6," 8050077699,  9731841212",Quick Bites,Delivery,,2,Italian,0
29778,Sultans of Spice,Yes,Yes,Tribeca,4.5 /5,3467,080 49652770,Casual Dining,Delivery,7,3,American,1
21488,Jaganath Restaurant And Hotel,No,No,Midtown,3.2 /5,8," 8197357084,  8748968277",,Dine-out,1,1,American,0
30513,Nuty,Yes,No,East Village,,0,080 49652820,Quick Bites,Delivery,1,2,American,0
51367,Night Diaries,No,No,Chinatown,3.1 /5,16,9108269485,Quick Bites,Dine-out,1,1,American,0
33266,Aaranya Restaurant,Yes,No,East Village,3.4 /5,," 9845475786,  9900088992",Casual Dining,Delivery,5,3,American,1
26623,Sector 7 CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,Yes,No,East Village,4.3/5,1101,8041697171,Cafe,Cafes,7,4,,1
23221,Beijing Bites,No,No,Midtown,4.0/5,99,8867811601,Casual Dining,Dine-out,3,2,Chinese,1
36296,Lets cafe,No,No,Tribeca,3.5 /5,6,9573819444,Quick Bites,Delivery,1,2,Chinese,0
1774,New Kabab Plaza,No,No,Lower Manhattan,NEW,0,9740099888,Casual Dining,Delivery,1,2,Italian,0
3893,Rayalaseema Chefs,Yes,Yes,Staten and Ellis Islands,3.9/5,225," 8904074151,  8147074151",Casual Dining,Delivery,7,4,American,1
33174,Hyderabadi Burger Flames,Yes,No,Lower Manhattan,,0,080 49652784,Takeaway,Delivery,1,2,Italian,0
11087,Spice Code,No,Yes,Midtown,3.9/5,165," 9513699007,  9513699006",Casual Dining,Dine-out,6,4,Mexican,1
20406,Bengaluru Foodies,No,No,Chelsea,,,9739840548,Quick Bites,Delivery,1,2,American,0
44725,Urban Tamaasha,Yes,Yes,Greenwich,4.1 /5,880,080 49653528,Casual Dining,Buffet,7,3,American,1
36279,Bhoja99,No,No,Lower Manhattan,,0,00 966319747,,Delivery,1,1,American,0
7231,Delhiciouss,No,No,Chinatown,3.7/5,24,8722822722,Quick Bites,Delivery,1,2,American,0
1508,Food Times,Yes,No,Midtown,,0," 9611282785,  9945052352",Takeaway,Delivery,1,2,American,0
30544,Khaja Point,No,No,Lower Manhattan,NEW,0,9886804017,Quick Bites,Delivery,1,3,American,0
35640,New South Corner,Yes,No,Lower Manhattan,3.7 /5,20," 9964564245
 9986468077",Quick Bites,Delivery,,3,Mexican,0
18789,Singh Saab,Yes,No,Greenwich,3.7/5,243," 9686193958,  9686193957",Casual Dining,Dine-out,7,1,American,1
20865,Maiyas,Yes,No,Chelsea,4.0/5,1782,9632411352,Quick Bites,Desserts,7,4,American,0
41178,Fashion Knack Cafe,No,No,Chinatown,3.7 /5,18,7024541064,Cafe,Delivery,1,3,Snacks,0
7976,Miro Bar - Miraya Hotel & Residences,No,No,Chinatown,3.8/5,26," 7760961733,  7760961714",Lounge,Dine-out,1,4,American,1
21957,Nati Palace,Yes,No,Midtown,3.5/5,11,8618007711,Quick Bites,Delivery,1,2,Mexican,0
18903,Halli Mane Rotti,No,No,Greenwich,3.4/5,8,8105288801,Quick Bites,Dine-out,1,1,Mexican,0
28796,The Monalisa Restaurant,Yes,No,Tribeca,3.3 /5,4," 7795514911,  7022142858",Quick Bites,Dine-out,1,1,Chinese,0
37135,Royal View Restaurant,Yes,No,Lower Manhattan,3.7 /5,26,"080 41133114
080 41233571",Casual Dining,Dine-out,1,3,American,1
41762,Sai Foods,No,No,Staten and Ellis Islands,4.1 /5,123,9008353777,Quick Bites,Dine-out,7,1,American,0
17486,Hammered,No,No,East Village,NEW,0,080 45128705,Bar,Drinks & nightlife,7,4,American,1
28452,Hungry Hippie,No,Yes,Tribeca,4.3 /5,1470,080 49653231,Cafe,Dine-out,7,4,Snacks,1
18517,Django,Yes,Yes,Greenwich,4.0/5,210," 7618789640,  7618789641",Cafe,Desserts,7,5,Snacks,1
10793,Ambur Azad Darbar,No,No,Lower Manhattan,3.2/5,6," 9886316731,  8971033022",Quick Bites,Dine-out,1,3,American,0
46111,Monkey Bar,Yes,No,Greenwich,4.3 /5,3890,080 49653039,Pub,Pubs and bars,7,4,American,1
8861,New Udupi Upahar,Yes,No,Chelsea,3.5/5,23,"080 26653377,  9481801313",Quick Bites,Delivery,1,2,Mexican,0
51546,Neerav Chinese Cuisine,No,No,Chinatown,,0," 8971735513
 9742560068",Quick Bites,Dine-out,1,1,Chinese,0
41618,Light House Cafe,No,No,Staten and Ellis Islands,3.6 /5,94," 9741033890
 9743686830",Cafe,Dine-out,1,5,Snacks,1
21456,Indori Chatorey,Yes,No,Lower Manhattan,2.8 /5,137,8050765508,Quick Bites,Dine-out,6,2,American,0
42446,Aagaman Veg,Yes,No,Greenwich,,560,"080 40956662
080 40926663",Casual Dining,Delivery,7,3,American,1
21527,Fillers,Yes,No,Lower Manhattan,3.9 /5,139,9663577118,Quick Bites,Dine-out,6,2,American,0
2241,Hakuna Matata,No,No,Midtown,4.5/5,2781," 9741133866,  9880548165",Casual Dining,Dine-out,7,4,American,1
17577,Bean Flickers,Yes,No,Greenwich,4.3/5,391,"080 41209097,  9886367831",Cafe,Cafes,7,5,Snacks,1
2969,Punjabi Raswada,Yes,Yes,Chelsea,3.5/5,431," 9740105551, 080 49784222",Casual Dining,Delivery,7,1,American,1
16966,Hammered,No,No,East Village,NEW,0,080 45128705,Bar,Dine-out,7,4,American,1
18959,Brindhavanam Refreshment,No,No,Greenwich,,0,9738612880,Quick Bites,Dine-out,1,1,Mexican,0
